Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Sales_Amount,Shipping_Cost,Order_Status,Delivery_Status
70060936,2025-09-22,102875,50365,54,23308.51,2040.62,Delivered,Delayed
70060937,2024-09-05,101902,50637,28,17155.73,1142.42,Delivered,On Time
70060938,2023-01-01,101152,51822,31,27040.63,728.06,Delivered,Delayed
70060939,2024-10-11,103108,50109,15,10850.09,868.72,Delivered,On Time
70060940,2024-02-09,103599,50569,3,3165.02,224.9,Delivered,On Time
70060941,2025-10-18,104717,51005,26,16596.31,1126.01,Delivered,Early
70060942,2025-10-23,101956,51687,31,13976.41,1203.73,Delivered,Delayed
70060943,2025-07-17,103492,50803,40,50679.09,2778.48,Delivered,On Time
70060944,2025-12-02,104144,50460,7,3880.97,254.18,Delivered,On Time
70060945,2024-11-14,104127,50658,1,479.72,23.74,Delivered,Delayed
70060946,2023-01-06,100198,50561,3,910.4,36.07,Delivered,On Time
70060947,2024-02-08,101715,50334,1,661.04,43.63,Delivered,Delayed
70060948,2025-02-27,100071,50807,4,1713.66,53.57,Delivered,On Time
70060949,2023-08-30,102765,50926,1,1014.81,80.69,Delivered,Early
70060950,2024-08-30,104311,51239,5,5634.03,357.56,Delivered,On Time
70060951,2023-06-01,104036,51124,3,3449.23,199.66,Delivered,On Time
70060952,2023-09-28,104033,50788,2,534.33,29.33,Delivered,On Time
70060953,2025-06-21,101698,50401,49,25533.2,2268.87,Delivered,Delayed
70060954,2025-05-25,100257,51486,17,4735.76,127.06,Delivered,On Time
70060955,2024-05-26,100847,51167,2,367.67,20.15,Delivered,On Time
70060956,2024-12-12,103371,50788,1,244.31,4.5,Delivered,On Time
70060957,2023-07-31,100637,50458,7,9907.86,200.84,Returned,N/A
70060958,2023-03-17,100574,51381,10,9914.47,414.51,Delivered,On Time
70060959,2023-06-04,101702,51347,23,12268.81,925.08,Delivered,Early
70060960,2023-09-29,100498,50859,1,673.35,37.18,Delivered,On Time
70060961,2025-09-03,101595,50711,7,718.02,37.65,Delivered,On Time
70060962,2023-03-10,104834,51814,7,3782.14,292.35,Delivered,On Time
70060963,2025-02-11,100118,51420,22,8534.28,473.26,Delivered,On Time
70060964,2024-07-23,104123,50365,1,407.99,31.51,Delivered,On Time
70060965,2025-02-19,104968,50598,5,390.98,30.74,Delivered,On Time
70060966,2023-07-07,102109,51758,3,956.45,79.95,Delivered,On Time
70060967,2024-04-24,104711,50520,1,790.76,23.39,Delivered,Delayed
70060968,2024-12-24,101277,50487,1,1066.35,42.23,Delivered,Delayed
70060969,2023-03-04,104910,50165,1,690.84,51.41,Delivered,On Time
70060970,2024-02-29,104287,50811,8,3870.17,199.41,Delivered,Delayed
70060971,2025-02-08,104421,50798,1,576.58,8.79,Delivered,Delayed
70060972,2023-01-08,100611,51412,50,25344.29,2174.55,Cancelled,N/A
70060973,2023-11-07,104327,51833,40,22409.8,749.84,Delivered,Early
70060974,2024-07-05,104702,51814,1,562.05,11.5,Delivered,Delayed
70060975,2023-06-05,104058,50711,7,746.87,40.69,Delivered,On Time
70060976,2024-05-25,100481,50760,2,1995.6,68.65,Delivered,On Time
70060977,2023-02-03,100464,51833,4,2304.8,204.14,Delivered,On Time
70060978,2023-11-04,101718,50201,12,6953.02,385.08,Delivered,On Time
70060979,2025-10-01,103483,50788,3,765.06,71.39,Delivered,On Time
70060980,2023-10-03,100069,51247,5,4349.81,351.49,Delivered,On Time
70060981,2024-06-08,104743,50109,12,8995.77,597.88,Delivered,On Time
70060982,2025-03-02,102569,50743,31,25964.67,2068.86,Delivered,Delayed
70060983,2025-09-29,101718,51032,8,209.94,20.33,Delivered,Early
70060984,2024-06-09,102782,51758,11,3370.09,195.52,Delivered,Delayed
70060985,2024-05-08,103521,50513,13,15829.83,1118.24,Delivered,Early
70060986,2025-08-02,101334,51525,4,2349.75,71.34,Delivered,On Time
70060987,2024-02-15,101424,50883,1,1161.15,26.39,Delivered,On Time
70060988,2023-05-14,102274,50967,2,220.7,9.38,Delivered,Delayed
70060989,2025-06-05,103364,50024,24,17540.23,391.84,Returned,N/A
70060990,2024-07-26,103494,50658,12,5608.51,198.05,Delivered,On Time
70060991,2023-09-22,101572,51758,2,603.24,43.81,Delivered,On Time
70060992,2023-09-23,101559,50943,6,900.38,79.61,Delivered,On Time
70060993,2024-10-09,102399,51212,5,2511.1,156.92,Delivered,On Time
70060994,2024-03-11,102670,50365,37,15524.97,1397.85,Cancelled,N/A
70060995,2025-02-14,103246,51950,16,460.91,18.35,Delivered,On Time
70060996,2025-07-04,103045,50788,2,507.07,28.69,Delivered,On Time
70060997,2023-11-15,101787,50788,4,1038.62,40.73,Cancelled,N/A
70060998,2023-12-04,101448,51748,37,26905.33,1787.71,Returned,N/A
70060999,2024-10-30,101466,50386,1,93.07,4.5,Delivered,Delayed
70061000,2023-03-19,103209,51486,14,3910.82,341.61,Returned,N/A
70061001,2024-11-17,102098,50748,13,10430.73,169.04,Delivered,Delayed
70061002,2024-12-11,100645,51238,10,11821.37,504.66,Delivered,On Time
70061003,2023-09-02,100034,51758,1,308.78,16.74,Delivered,On Time
70061004,2023-01-02,100172,51525,1,600.1,39.24,Delivered,Delayed
70061005,2023-02-02,104320,51312,49,29161.96,770.87,Delivered,On Time
70061006,2023-08-26,102222,51099,4,1496.76,98.2,Delivered,On Time
70061007,2024-04-05,103299,50110,2,2050.19,48.56,Delivered,On Time
70061008,2025-08-07,104635,51123,3,1000.93,39.29,Delivered,On Time
70061009,2025-11-20,100577,50883,3,3383.42,164.45,Delivered,Delayed
70061010,2024-12-07,102168,50729,1,216.55,14.12,Delivered,On Time
70061011,2024-04-23,102647,50883,3,3326.87,68.38,Delivered,On Time
70061012,2025-09-30,104175,50351,1,253.29,10.14,Delivered,On Time
70061013,2023-10-19,104968,50387,5,3847.86,92.12,Delivered,Delayed
70061014,2025-11-04,103505,51982,16,7768.82,443.71,Returned,N/A
70061015,2023-10-19,103192,51608,2,258.78,14.06,Delivered,On Time
70061016,2023-08-17,104585,51525,4,2385.54,89.52,Delivered,On Time
70061017,2024-12-17,104171,51536,1,900.87,50.17,Delivered,On Time
70061018,2023-11-17,104310,51238,3,3489.85,186.0,Delivered,On Time
70061019,2025-08-23,100011,51994,3,804.94,54.03,Returned,N/A
70061020,2023-04-25,102524,50853,9,1390.25,32.68,Delivered,On Time
70061021,2025-04-28,103873,51778,2,1489.95,89.18,Delivered,On Time
70061022,2023-10-03,100909,50780,12,12875.66,744.79,Delivered,On Time
70061023,2023-04-26,103699,51049,13,13495.45,1113.98,Delivered,On Time
70061024,2024-06-16,100052,51473,20,11557.21,943.28,Delivered,Delayed
70061025,2023-01-24,102820,50883,7,8044.57,197.12,Delivered,On Time
70061026,2023-05-29,104245,50797,3,929.5,66.56,Delivered,Delayed
70061027,2024-11-23,102090,51394,31,25948.08,1643.68,Delivered,On Time
70061028,2025-02-28,103649,50092,16,18867.73,539.7,Delivered,On Time
70061029,2025-11-07,102595,50761,1,537.75,27.02,Delivered,On Time
70061030,2023-01-16,103230,51053,8,9207.17,488.73,Delivered,Early
70061031,2025-01-21,102529,50426,13,4794.53,249.76,Delivered,On Time
70061032,2025-08-26,102320,51649,7,5465.0,105.14,Delivered,Delayed
70061033,2025-07-02,104175,50055,20,5755.0,449.22,Delivered,On Time
70061034,2024-03-02,100488,50384,8,8428.05,523.82,Delivered,On Time
70061035,2023-11-16,102870,50788,53,13847.47,383.51,Delivered,Delayed
70061036,2025-02-14,100531,51159,18,19276.49,654.07,Returned,N/A
70061037,2023-10-24,102786,50682,2,1380.57,113.88,Cancelled,N/A
70061038,2025-07-18,104798,51983,9,10565.96,560.56,Delivered,Delayed
70061039,2023-12-01,100314,50323,5,195.83,7.17,Delivered,Delayed
70061040,2024-06-13,102033,51123,1,357.45,31.7,Delivered,Delayed
70061041,2023-09-08,103970,50576,2,2226.12,161.56,Delivered,Delayed
70061042,2023-07-05,101773,50625,3,1506.39,47.01,Delivered,On Time
70061043,2023-02-19,102535,50043,41,39858.87,1643.51,Delivered,On Time
70061044,2024-03-27,100531,50630,55,7371.01,418.94,Delivered,Early
70061045,2025-06-06,101101,51647,1,65.33,4.5,Delivered,On Time
70061046,2024-06-05,103407,50561,24,6800.68,203.18,Delivered,On Time
70061047,2025-03-31,104108,51123,2,666.63,32.77,Delivered,On Time
70061048,2023-10-22,103220,51525,27,16584.78,1406.85,Delivered,On Time
70061049,2024-11-20,104166,51527,2,1071.21,52.54,Delivered,On Time
70061050,2024-01-13,102978,51869,13,327.13,13.93,Delivered,Delayed
70061051,2023-05-26,104030,51244,19,25001.01,2120.45,Delivered,On Time
70061052,2025-08-26,104913,51901,11,78.8,4.5,Delivered,On Time
70061053,2023-11-05,100451,50323,57,2203.35,70.06,Delivered,On Time
70061054,2025-02-20,102346,50338,11,9693.99,809.35,Delivered,On Time
70061055,2023-08-03,100959,51018,31,14924.82,1265.64,Delivered,Delayed
70061056,2025-07-03,102254,51626,3,3275.07,182.0,Delivered,On Time
70061057,2025-06-05,102460,51743,18,16786.01,772.42,Delivered,Early
70061058,2024-09-08,103070,50876,9,7134.71,429.6,Delivered,On Time
70061059,2023-06-09,102124,51908,2,2321.37,187.35,Delivered,On Time
70061060,2025-01-11,101577,51822,39,33122.94,2083.65,Delivered,On Time
70061061,2023-06-06,100247,50788,3,764.83,24.51,Delivered,On Time
70061062,2024-11-12,100199,50997,1,1119.64,77.47,Delivered,Early
70061063,2025-10-10,100853,50916,14,2203.37,184.11,Delivered,On Time
70061064,2025-09-04,102179,51911,4,3401.12,178.34,Delivered,Delayed
70061065,2023-04-10,102017,51576,1,191.11,13.12,Delivered,On Time
70061066,2025-04-25,100967,51022,5,4667.9,178.0,Delivered,Early
70061067,2023-09-25,104067,50074,1,53.11,5.39,Delivered,Delayed
70061068,2024-11-21,103404,50109,4,3086.36,182.38,Delivered,On Time
70061069,2023-09-14,101662,50511,1,192.01,14.39,Delivered,Delayed
70061070,2025-12-30,103939,51420,32,12704.27,977.31,Delivered,On Time
70061071,2025-12-04,104945,50607,5,1085.72,38.55,Delivered,On Time
70061072,2023-11-05,101197,50110,1,960.11,24.49,Delivered,On Time
70061073,2023-03-31,101728,51376,21,8816.81,558.5,Delivered,On Time
70061074,2024-08-10,104966,51123,30,10335.67,190.24,Delivered,Delayed
70061075,2025-06-18,100663,51758,1,294.61,15.59,Delivered,On Time
70061076,2025-03-09,100431,51767,2,318.36,10.33,Delivered,On Time
70061077,2023-07-06,102539,51985,3,524.1,29.7,Delivered,On Time
70061078,2024-02-16,102275,50625,1,519.66,39.09,Delivered,On Time
70061079,2024-05-23,100440,50621,19,22877.0,1530.96,Delivered,On Time
70061080,2025-11-01,101424,51941,1,68.54,4.5,Delivered,On Time
70061081,2024-03-27,102022,51920,26,30276.48,1905.4,Delivered,Early
70061082,2025-11-27,104067,50407,12,1110.0,70.75,Delivered,Delayed
70061083,2024-07-03,103502,50907,4,901.14,37.72,Delivered,On Time
70061084,2025-03-02,104559,51117,37,38732.26,2677.55,Delivered,Delayed
70061085,2024-06-16,101616,51784,3,3541.74,318.85,Delivered,On Time
70061086,2024-01-19,101472,50309,2,62.79,8.34,Delivered,On Time
70061087,2025-09-21,102244,50572,33,1864.75,44.44,Cancelled,N/A
70061088,2024-07-17,100046,50561,7,2097.59,80.02,Delivered,Early
70061089,2024-01-29,101052,51822,1,858.05,78.52,Delivered,Delayed
70061090,2025-01-01,101054,50341,10,7587.45,355.8,Delivered,On Time
70061091,2024-06-04,100346,51117,1,1074.07,69.08,Cancelled,N/A
70061092,2023-04-21,102209,51227,4,3565.06,314.56,Delivered,On Time
70061093,2023-03-12,104520,50830,2,868.31,24.38,Delivered,On Time
70061094,2025-01-31,100025,50039,26,667.9,42.93,Cancelled,N/A
70061095,2025-04-18,103102,50251,43,47720.9,1777.33,Delivered,On Time
70061096,2024-03-30,104394,50748,16,12049.96,1050.72,Delivered,On Time
70061097,2025-10-07,100531,51703,14,6831.61,403.36,Returned,N/A
70061098,2025-12-02,104578,50561,16,4805.29,427.0,Delivered,Delayed
70061099,2025-07-02,104056,50538,43,8410.1,158.3,Cancelled,N/A
70061100,2023-09-12,101065,51983,4,4370.74,304.02,Delivered,On Time
70061101,2025-01-14,104520,51696,44,8923.68,590.51,Delivered,On Time
70061102,2025-11-29,103981,50443,52,14162.2,609.99,Delivered,On Time
70061103,2024-06-28,100531,50365,4,1664.16,49.2,Delivered,Delayed
70061104,2023-05-04,104123,51333,24,17914.95,280.4,Returned,N/A
70061105,2025-10-19,102672,51086,1,668.75,15.05,Delivered,Delayed
70061106,2025-05-26,104040,50264,2,1712.98,141.92,Returned,N/A
70061107,2025-03-10,103045,50313,22,19085.01,1516.69,Delivered,On Time
70061108,2025-12-04,101889,51091,40,19410.47,504.62,Delivered,On Time
70061109,2024-11-09,102957,51099,32,12143.07,801.95,Delivered,Delayed
70061110,2025-06-19,103152,51462,7,7928.59,202.11,Delivered,Delayed
70061111,2024-03-05,103775,50569,23,24755.33,821.1,Delivered,On Time
70061112,2025-10-27,104123,50807,5,2199.58,130.36,Returned,N/A
70061113,2023-07-10,103322,51940,4,4231.06,295.12,Delivered,On Time
70061114,2023-04-06,104945,51796,30,6450.49,131.32,Delivered,On Time
70061115,2024-07-24,103845,51196,2,677.57,44.65,Delivered,On Time
70061116,2025-11-23,104557,51487,23,1099.79,21.92,Delivered,On Time
70061117,2023-03-22,101544,51758,9,2704.03,64.65,Delivered,Early
70061118,2025-01-07,101521,51123,35,11571.06,403.36,Delivered,On Time
70061119,2023-03-08,101727,51923,1,1114.52,91.65,Delivered,On Time
70061120,2025-05-18,102124,50561,1,300.66,23.9,Delivered,Delayed
70061121,2025-10-09,104785,50351,1,251.55,20.53,Delivered,Delayed
70061122,2023-06-24,100408,51049,29,30105.2,632.13,Delivered,On Time
70061123,2024-10-28,102458,50830,28,13329.01,674.44,Delivered,On Time
70061124,2025-04-25,100796,50927,1,766.67,70.09,Delivered,On Time
70061125,2025-08-03,104033,50251,49,53067.67,2315.25,Delivered,Delayed
70061126,2024-04-13,100182,51911,3,2596.36,205.24,Cancelled,N/A
70061127,2025-10-30,102209,51123,1,339.5,17.41,Delivered,On Time
70061128,2024-11-06,101906,51732,46,59707.32,2545.93,Delivered,Delayed
70061129,2024-10-23,100486,51358,1,988.94,92.87,Delivered,On Time
70061130,2023-01-16,101817,50365,54,24098.81,809.56,Delivered,On Time
70061131,2025-08-11,104022,50808,30,19651.71,1648.41,Delivered,On Time
70061132,2025-09-25,100661,50121,2,802.75,64.09,Delivered,On Time
70061133,2023-09-11,104917,50972,5,5236.65,107.45,Delivered,Delayed
70061134,2025-05-06,100324,50357,1,551.72,53.9,Delivered,Delayed
70061135,2025-01-25,101418,50033,31,13696.79,750.2,Delivered,On Time
70061136,2025-04-06,103819,51446,6,6316.63,341.26,Cancelled,N/A
70061137,2025-02-12,101718,51758,11,3411.56,260.23,Returned,N/A
70061138,2025-05-18,102351,51227,19,17068.61,1511.32,Delivered,On Time
70061139,2025-09-26,100937,50351,1,246.48,13.6,Delivered,Delayed
70061140,2025-08-09,103515,50761,2,1101.04,76.84,Cancelled,N/A
70061141,2024-08-05,100892,50323,6,217.84,15.15,Delivered,On Time
70061142,2023-07-15,104226,50616,13,10923.16,683.88,Delivered,On Time
70061143,2025-03-01,102654,50941,36,35516.04,2948.43,Delivered,Early
70061144,2024-04-06,102716,50753,1,634.21,56.23,Delivered,On Time
70061145,2025-07-12,104663,51518,3,2912.68,87.37,Delivered,On Time
70061146,2025-01-31,103805,50830,2,869.69,24.1,Delivered,On Time
70061147,2025-06-10,103649,50296,3,160.27,17.96,Delivered,Early
70061148,2023-06-27,104266,51123,9,3182.67,52.55,Delivered,On Time
70061149,2024-09-19,100485,50916,57,9528.26,409.08,Delivered,Delayed
70061150,2025-06-03,103583,50537,1,1283.05,90.74,Delivered,On Time
70061151,2024-08-27,101146,51149,11,14470.05,1090.59,Delivered,On Time
70061152,2024-03-16,101370,50577,2,260.06,10.98,Delivered,On Time
70061153,2025-01-21,100085,51258,3,2769.73,183.29,Delivered,On Time
70061154,2023-05-01,104462,50512,40,860.24,44.37,Delivered,On Time
70061155,2023-04-18,103649,50038,9,7921.03,636.02,Delivered,Delayed
70061156,2025-01-25,100675,51627,44,51823.69,2646.68,Delivered,Delayed
70061157,2025-11-10,101591,51123,48,16372.4,1184.91,Delivered,On Time
70061158,2025-05-13,102348,51123,8,2653.68,82.31,Cancelled,N/A
70061159,2024-11-25,102432,50012,29,18630.09,758.26,Delivered,On Time
70061160,2023-02-02,102927,50335,9,3174.8,256.19,Cancelled,N/A
70061161,2023-01-07,102307,50807,1,412.62,26.56,Delivered,Delayed
70061162,2025-06-08,103239,51902,2,1152.51,17.28,Delivered,On Time
70061163,2025-12-26,104418,51445,2,390.13,7.5,Delivered,On Time
70061164,2023-08-18,101912,50323,1,36.82,8.2,Delivered,On Time
70061165,2023-08-24,104376,50883,7,7751.76,291.61,Delivered,On Time
70061166,2025-06-04,101088,51099,1,372.17,31.14,Delivered,On Time
70061167,2024-06-24,100547,50792,1,1020.13,57.03,Cancelled,N/A
70061168,2025-02-09,101176,50351,1,241.29,12.4,Delivered,On Time
70061169,2024-10-05,101050,51279,1,770.48,70.33,Delivered,On Time
70061170,2025-08-07,104923,50953,1,975.87,24.26,Delivered,On Time
70061171,2025-10-15,101838,51844,1,907.81,40.13,Delivered,Delayed
70061172,2025-08-30,103264,51407,3,1137.41,58.22,Cancelled,N/A
70061173,2024-09-25,103443,50323,3,116.09,6.02,Delivered,Early
70061174,2023-11-28,102159,50577,17,2250.06,140.88,Delivered,Delayed
70061175,2024-12-09,101102,50883,33,36758.85,1498.15,Delivered,Delayed
70061176,2024-12-12,102120,51123,47,15617.46,620.94,Returned,N/A
70061177,2023-04-07,102314,51123,2,703.67,20.77,Delivered,On Time
70061178,2025-12-26,104759,50883,29,32339.57,2386.08,Returned,N/A
70061179,2024-12-09,102797,51758,4,1246.12,81.57,Delivered,On Time
70061180,2023-03-23,104837,50788,26,6607.26,421.13,Delivered,On Time
70061181,2023-12-10,102835,51525,1,593.32,18.6,Delivered,On Time
70061182,2024-08-10,100705,50748,50,37362.32,3266.22,Delivered,Delayed
70061183,2025-12-06,101854,50591,40,37188.36,831.35,Delivered,On Time
70061184,2023-12-08,103919,50747,1,1250.92,87.72,Delivered,Delayed
70061185,2024-05-01,102033,51347,29,15873.8,1180.97,Delivered,On Time
70061186,2023-10-30,100513,50788,32,7911.49,164.61,Delivered,Early
70061187,2025-04-17,100499,50401,34,19016.72,983.5,Delivered,On Time
70061188,2023-03-14,101166,51123,4,1403.84,88.05,Cancelled,N/A
70061189,2024-05-16,102789,50323,2,79.21,10.2,Delivered,Delayed
70061190,2024-03-23,104121,51123,2,725.35,56.9,Delivered,On Time
70061191,2025-09-08,102623,51123,13,4446.44,288.85,Delivered,Delayed
70061192,2023-11-26,103661,51937,9,4885.39,376.3,Delivered,Delayed
70061193,2024-08-13,103211,50365,13,5768.07,227.61,Delivered,Delayed
70061194,2025-01-18,102557,51994,12,3285.16,285.87,Delivered,On Time
70061195,2024-08-13,101068,50323,2,79.35,8.42,Delivered,On Time
70061196,2023-08-17,104409,51722,14,8927.37,714.91,Delivered,On Time
70061197,2025-02-08,101348,51728,26,27285.53,2385.45,Delivered,On Time
70061198,2025-07-03,101228,50489,52,14975.56,434.73,Delivered,Delayed
70061199,2025-07-24,101248,50204,2,2975.09,67.65,Returned,N/A
70061200,2023-09-13,100499,50426,2,783.04,41.78,Delivered,On Time
70061201,2025-11-20,102460,50778,4,2890.85,152.45,Delivered,On Time
70061202,2023-03-03,101590,50838,16,16933.36,771.31,Delivered,Delayed
70061203,2024-08-21,102545,51252,1,301.33,11.37,Delivered,On Time
70061204,2023-10-26,102200,51150,25,3261.7,283.09,Delivered,On Time
70061205,2024-07-08,102531,51482,34,24599.05,1758.91,Delivered,On Time
70061206,2024-01-22,101452,51394,39,33260.26,1907.67,Delivered,Delayed
70061207,2023-05-02,104037,50074,3,162.14,12.42,Delivered,Delayed
70061208,2023-09-09,102625,51518,19,18124.71,1007.94,Delivered,Early
70061209,2023-10-14,101054,51117,20,20481.39,1372.29,Delivered,Delayed
70061210,2025-09-02,104492,51845,50,31514.83,684.07,Delivered,Delayed
70061211,2024-11-27,100531,50583,1,997.22,34.88,Returned,N/A
70061212,2023-11-01,103630,50743,19,15982.69,1004.04,Cancelled,N/A
70061213,2025-06-18,103402,50788,11,2888.31,88.34,Delivered,On Time
70061214,2025-03-26,100405,51256,7,2858.13,61.71,Delivered,On Time
70061215,2023-08-14,104489,50740,1,1347.53,81.79,Delivered,Delayed
70061216,2024-09-12,101521,50662,1,892.39,43.22,Delivered,On Time
70061217,2023-04-14,103649,50365,11,4654.27,69.84,Cancelled,N/A
70061218,2024-01-09,101348,50747,1,1260.04,35.76,Delivered,On Time
70061219,2023-12-29,102569,51418,1,58.83,9.07,Delivered,Delayed
70061220,2023-10-21,104847,50682,1,712.62,54.68,Delivered,On Time
70061221,2025-10-12,103003,51451,32,2510.34,157.02,Delivered,Delayed
70061222,2024-10-09,101447,50812,3,622.29,21.98,Delivered,On Time
70061223,2025-02-01,102230,51420,10,3785.52,332.67,Delivered,Early
70061224,2023-02-27,103395,51758,3,878.13,47.93,Delivered,On Time
70061225,2024-05-23,102158,50110,4,3997.45,257.32,Cancelled,N/A
70061226,2025-10-16,104557,50753,34,20529.63,1381.81,Delivered,On Time
70061227,2024-10-03,104320,50788,54,13160.56,912.93,Delivered,Delayed
70061228,2024-03-22,100714,51123,10,3567.84,143.86,Delivered,Delayed
70061229,2025-10-04,103884,50989,8,10607.28,893.53,Delivered,Delayed
70061230,2024-01-21,104706,51369,30,17111.75,970.49,Delivered,Early
