Product_ID,Product_Name,Category,Subcategory,Supplier_ID,Unit_Cost,Unit_Price
51819,Premium Ear Protection - 29 pc,Safety Equipment,Ear Protection,3006,820.44,1282.69
51820,Heavy-Duty Modular Drawer System - 4921 lb,Storage,Modular Drawer System,3064,567.72,744.94
51821,Industrial Safety Vests,Safety Equipment,Safety Vests,3179,698.09,1069.1
51822,Shipping Label Printer - 17 pc,Packaging,Shipping Label Printer,3156,667.54,848.54
51823,Reinforced Ear Protection,Safety Equipment,Ear Protection,3165,841.28,1320.34
51824,Multi-Pack Steel Shelving Unit - 1085 lb,Storage,Steel Shelving Unit,3074,327.05,499.82
51825,Premium Wire Shelving - 1871 lb,Storage,Wire Shelving,3122,246.15,313.73
51826,Compact Stretch Wrap Roll - 2740 lb,Packaging,Stretch Wrap Roll,3247,158.42,256.4
51827,Reinforced Shipping Label Printer,Packaging,Shipping Label Printer,3067,60.21,100.03
51828,Commercial-Grade Forklift Attachment,Material Handling,Forklift Attachment,3138,439.93,730.24
51829,Heavy-Duty Pallet Jack,Material Handling,Pallet Jack,3066,537.49,849.35
51830,Extra-Large Modular Drawer System,Storage,Modular Drawer System,3226,487.33,754.26
51831,Heavy-Duty Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3074,429.84,663.6
51832,Extra-Large Hard Hats,Safety Equipment,Hard Hats,3115,120.52,196.32
51833,Extra-Large Power Strip,Electrical,Power Strip,3138,319.92,549.06
51834,Pallet Jack - 483 lb,Material Handling,Pallet Jack,3023,405.0,602.09
51835,Compact Drum Handler - 38 pc,Material Handling,Drum Handler,3165,507.74,657.91
51836,Extra-Large Steel Shelving Unit - 45 pc,Storage,Steel Shelving Unit,3108,673.47,1043.85
51837,Premium Forklift Attachment,Material Handling,Forklift Attachment,3058,229.63,354.65
51838,Heavy-Duty Stackable Tote - 3004 lb,Storage,Stackable Tote,3164,40.76,69.28
51839,Multi-Pack Impact Wrench,Tools,Impact Wrench,3090,193.23,311.38
51840,Multi-Pack Modular Drawer System,Storage,Modular Drawer System,3179,752.46,1289.05
51841,Reinforced Strapping Kit - XL,Packaging,Strapping Kit,3109,613.28,1053.48
51842,Multi-Pack Ear Protection - 630 lb,Safety Equipment,Ear Protection,3026,13.33,20.4
51843,Commercial-Grade Anchor Bolt Kit - 2091 lb,Fasteners,Anchor Bolt Kit,3000,236.47,360.23
51844,Extra-Large Torque Wrench Set - XL,Tools,Torque Wrench Set,3035,523.32,884.5
51845,Multi-Pack Bubble Wrap Roll - 4418 lb,Packaging,Bubble Wrap Roll,3005,513.04,658.78
51846,Industrial Storage Bin,Storage,Storage Bin,3063,762.01,1331.32
51847,Reinforced Cable Management Tray,Electrical,Cable Management Tray,3104,200.44,298.17
51848,Commercial-Grade Respirator Masks - 4 pc,Safety Equipment,Respirator Masks,3085,474.4,615.39
51849,Standard Protective Gloves - 2574 lb,Safety Equipment,Protective Gloves,3024,125.94,165.27
51850,Self-Tapping Screws - 46 pc,Fasteners,Self-Tapping Screws,3102,27.42,42.05
51851,Multi-Pack Wire Shelving - 35 pc,Storage,Wire Shelving,3139,506.78,778.73
51852,Premium Safety Vests,Safety Equipment,Safety Vests,3105,233.32,343.31
51853,Compact Modular Drawer System - 1613 lb,Storage,Modular Drawer System,3139,533.91,920.24
51854,Extra-Large Washer Assortment - 4865 lb,Fasteners,Washer Assortment,3079,593.07,904.3
51855,Industrial Washer Assortment,Fasteners,Washer Assortment,3168,224.62,315.99
51856,Heavy-Duty Hard Hats - M,Safety Equipment,Hard Hats,3122,53.09,84.61
51857,Premium Circuit Breaker,Electrical,Circuit Breaker,3186,405.15,592.02
51858,Reinforced Safety Goggles - 15 pc,Safety Equipment,Safety Goggles,3165,213.9,371.74
51859,Extra-Large Pallet Jack,Material Handling,Pallet Jack,3012,50.74,75.74
51860,Commercial-Grade Ear Protection - 35 pc,Safety Equipment,Ear Protection,3096,154.96,216.43
51861,Extra-Large Self-Tapping Screws - 4175 lb,Fasteners,Self-Tapping Screws,3067,45.83,75.37
51862,Industrial Pallet Jack - 3083 lb,Material Handling,Pallet Jack,3228,643.68,914.0
51863,Industrial Fall Protection Harness,Safety Equipment,Fall Protection Harness,3033,685.16,866.35
51864,Standard Hydraulic Jack - L,Tools,Hydraulic Jack,3107,726.65,975.28
51865,Industrial Cable Management Tray - 8 pc,Electrical,Cable Management Tray,3236,514.49,732.38
51866,Premium Safety Vests - M,Safety Equipment,Safety Vests,3195,132.3,177.35
51867,Multi-Pack Degreaser Concentrate - XL,Cleaning & Facility,Degreaser Concentrate,3099,650.06,1011.91
51868,Heavy-Duty Hard Hats,Safety Equipment,Hard Hats,3128,318.83,553.55
51869,Extra-Large Shipping Label Printer,Packaging,Shipping Label Printer,3132,16.21,24.11
51870,Multi-Pack Rivet Kit - M,Fasteners,Rivet Kit,3091,492.64,833.17
51871,Industrial Industrial Mop - 10 pc,Cleaning & Facility,Industrial Mop,3108,725.35,1138.29
51872,Heavy-Duty Steel Shelving Unit,Storage,Steel Shelving Unit,3226,216.16,349.68
51873,Compact Trash Receptacle - 4922 lb,Cleaning & Facility,Trash Receptacle,3118,736.91,1117.26
51874,Commercial-Grade Cable Management Tray - L,Electrical,Cable Management Tray,3142,265.71,348.53
51875,Standard Tool Chest,Tools,Tool Chest,3065,30.11,51.86
51876,Standard Poly Mailer - 43 pc,Packaging,Poly Mailer,3216,629.71,1061.02
51877,Commercial-Grade Storage Bin - 11 pc,Storage,Storage Bin,3188,655.09,1020.23
51878,Heavy-Duty Microfiber Cloth Pack - XL,Cleaning & Facility,Microfiber Cloth Pack,3164,209.11,292.07
51879,Commercial-Grade Forklift Attachment,Material Handling,Forklift Attachment,3018,324.75,433.5
51880,Trash Receptacle - 5070 lb,Cleaning & Facility,Trash Receptacle,3065,818.1,1360.79
51881,Compact Cable Management Tray - S,Electrical,Cable Management Tray,3212,278.61,424.23
51882,Reinforced Utility Cart - 23 pc,Material Handling,Utility Cart,3220,13.5,22.67
51883,Heavy-Duty Storage Cabinet,Storage,Storage Cabinet,3215,246.11,419.0
51884,Commercial-Grade Self-Tapping Screws - 18 pc,Fasteners,Self-Tapping Screws,3211,224.99,329.33
51885,Extra-Large Hydraulic Jack - 640 lb,Tools,Hydraulic Jack,3180,513.74,698.03
51886,Standard Storage Bin,Storage,Storage Bin,3128,128.01,189.23
51887,Extra-Large Strapping Kit,Packaging,Strapping Kit,3131,363.76,561.34
51888,Reinforced Drum Handler - 2676 lb,Material Handling,Drum Handler,3122,493.43,649.56
51889,Multi-Pack Stackable Tote - M,Storage,Stackable Tote,3186,34.34,44.46
51890,Commercial-Grade Self-Tapping Screws,Fasteners,Self-Tapping Screws,3041,552.62,854.46
51891,Reinforced Impact Wrench,Tools,Impact Wrench,3209,426.72,617.02
51892,Compact Conveyor Roller,Material Handling,Conveyor Roller,3054,605.95,926.21
51893,Heavy-Duty Hand Truck - S,Material Handling,Hand Truck,3004,198.21,335.86
51894,Extra-Large Bulk Storage Container - 3655 lb,Storage,Bulk Storage Container,3130,100.52,171.39
51895,Heavy-Duty Degreaser Concentrate - 37 pc,Cleaning & Facility,Degreaser Concentrate,3023,163.79,236.16
51896,Compact Corrugated Shipping Box - L,Packaging,Corrugated Shipping Box,3130,546.24,706.03
51897,Industrial Fall Protection Harness - XL,Safety Equipment,Fall Protection Harness,3221,168.56,236.77
51898,Heavy-Duty Cable Management Tray,Electrical,Cable Management Tray,3234,390.39,634.7
51899,Standard Pallet Jack - 4919 lb,Material Handling,Pallet Jack,3005,373.87,481.27
51900,Premium First Aid Kits,Safety Equipment,First Aid Kits,3100,65.99,112.35
51901,Heavy-Duty LED Work Light - 47 pc,Electrical,LED Work Light,3082,4.84,7.13
51902,Reinforced Wire Shelving,Storage,Wire Shelving,3197,446.04,560.91
51903,Premium Angle Grinder - M,Tools,Angle Grinder,3144,323.41,521.6
51904,Premium Anchor Bolt Kit - XL,Fasteners,Anchor Bolt Kit,3133,460.56,704.2
51905,Extra-Large Wire Shelving - 41 pc,Storage,Wire Shelving,3109,29.43,48.6
51906,Multi-Pack Utility Cart - 3823 lb,Material Handling,Utility Cart,3032,23.29,36.04
51907,Commercial-Grade Hard Hats - 3036 lb,Safety Equipment,Hard Hats,3147,722.41,1130.95
51908,Forklift Attachment,Material Handling,Forklift Attachment,3146,647.73,1127.18
51909,Heavy-Duty Circuit Breaker,Electrical,Circuit Breaker,3117,269.6,466.05
51910,Industrial Degreaser Concentrate - 1230 lb,Cleaning & Facility,Degreaser Concentrate,3200,254.74,395.12
51911,Extra-Large Storage Bin,Storage,Storage Bin,3035,606.86,880.8
51912,Commercial-Grade Self-Tapping Screws - 5041 lb,Fasteners,Self-Tapping Screws,3115,286.46,442.24
51913,Standard Ear Protection,Safety Equipment,Ear Protection,3124,296.91,414.73
51914,Premium Respirator Masks - M,Safety Equipment,Respirator Masks,3127,110.44,186.07
51915,Safety Vests - S,Safety Equipment,Safety Vests,3104,786.8,1336.96
51916,Multi-Pack Corrugated Shipping Box - 15 pc,Packaging,Corrugated Shipping Box,3045,721.01,1070.7
51917,Reinforced Conveyor Roller,Material Handling,Conveyor Roller,3166,52.94,79.03
51918,Industrial Hand Truck - XL,Material Handling,Hand Truck,3241,844.66,1086.44
51919,Multi-Pack Commercial Extension Cord,Electrical,Commercial Extension Cord,3015,546.51,888.91
51920,Reinforced Storage Bin - L,Storage,Storage Bin,3027,717.81,1215.22
51921,Commercial-Grade Stackable Tote - 7 pc,Storage,Stackable Tote,3203,196.0,325.06
51922,Reinforced Industrial Mop,Cleaning & Facility,Industrial Mop,3151,394.9,653.49
51923,Cable Management Tray,Electrical,Cable Management Tray,3079,746.1,1146.76
51924,Industrial Cable Management Tray,Electrical,Cable Management Tray,3142,445.29,648.61
51925,Premium Hydraulic Jack - 10 pc,Tools,Hydraulic Jack,3029,239.7,356.22
51926,Reinforced Hex Bolt Set - 32 pc,Fasteners,Hex Bolt Set,3230,689.96,890.96
51927,Industrial Storage Bin - 4 pc,Storage,Storage Bin,3103,659.27,1042.96
51928,Commercial-Grade Socket Set - S,Tools,Socket Set,3186,825.3,1355.01
51929,Industrial Wire Connector Kit - 1340 lb,Electrical,Wire Connector Kit,3069,452.09,656.8
51930,Premium Hex Bolt Set,Fasteners,Hex Bolt Set,3064,188.91,303.93
51931,Extra-Large Shipping Label Printer - M,Packaging,Shipping Label Printer,3235,272.62,371.83
51932,Commercial-Grade Bubble Wrap Roll,Packaging,Bubble Wrap Roll,3070,380.63,560.35
51933,Standard First Aid Kits - 41 pc,Safety Equipment,First Aid Kits,3040,71.27,123.33
51934,Commercial-Grade Tool Chest,Tools,Tool Chest,3083,796.6,1355.14
51935,Multi-Pack Storage Bin,Storage,Storage Bin,3243,89.6,122.46
51936,Multi-Pack Storage Bin,Storage,Storage Bin,3180,123.98,204.9
51937,Degreaser Concentrate,Cleaning & Facility,Degreaser Concentrate,3235,347.28,541.93
51938,Industrial Torque Wrench Set,Tools,Torque Wrench Set,3046,759.4,1202.46
51939,Reinforced Trash Receptacle - L,Cleaning & Facility,Trash Receptacle,3179,731.43,1192.07
51940,Standard Hard Hats - S,Safety Equipment,Hard Hats,3204,770.86,1097.33
51941,Reinforced Bubble Wrap Roll - 4 pc,Packaging,Bubble Wrap Roll,3025,40.6,67.7
51942,Commercial-Grade Floor Scrubber Pads,Cleaning & Facility,Floor Scrubber Pads,3151,791.38,1269.49
51943,Cable Management Tray,Electrical,Cable Management Tray,3245,11.73,16.97
51944,Torque Wrench Set,Tools,Torque Wrench Set,3240,6.04,8.6
51945,Premium Safety Goggles - 34 pc,Safety Equipment,Safety Goggles,3160,58.02,88.27
51946,Standard Steel Shelving Unit - 36 pc,Storage,Steel Shelving Unit,3095,646.81,887.3
51947,Circuit Breaker,Electrical,Circuit Breaker,3145,53.72,93.04
51948,Premium Safety Vests,Safety Equipment,Safety Vests,3122,466.31,750.09
51949,Compact Corrugated Shipping Box - XL,Packaging,Corrugated Shipping Box,3169,610.15,1054.47
51950,Industrial Tool Chest - L,Tools,Tool Chest,3117,20.86,30.17
51951,Standard Anchor Bolt Kit - L,Fasteners,Anchor Bolt Kit,3018,539.24,897.41
51952,Premium Floor Scrubber Pads - 1165 lb,Cleaning & Facility,Floor Scrubber Pads,3137,158.96,207.11
51953,Reinforced Stretch Wrap Roll,Packaging,Stretch Wrap Roll,3202,598.13,792.36
51954,Standard Torque Wrench Set,Tools,Torque Wrench Set,3228,487.12,765.55
51955,Standard Hex Bolt Set,Fasteners,Hex Bolt Set,3064,473.97,690.58
51956,Commercial-Grade Cordless Drill - 3245 lb,Tools,Cordless Drill,3157,379.41,625.0
51957,Standard Ear Protection,Safety Equipment,Ear Protection,3082,672.2,1022.76
51958,Commercial-Grade Pallet Jack - 1472 lb,Material Handling,Pallet Jack,3061,42.8,73.9
51959,Anchor Bolt Kit - 31 pc,Fasteners,Anchor Bolt Kit,3118,444.24,572.57
51960,Reinforced Industrial Mop,Cleaning & Facility,Industrial Mop,3041,80.39,114.32
51961,Extra-Large Socket Set - 1648 lb,Tools,Socket Set,3165,596.41,795.69
51962,Standard Pallet Jack - 4792 lb,Material Handling,Pallet Jack,3144,615.34,980.36
51963,Heavy-Duty Wire Shelving - S,Storage,Wire Shelving,3140,456.83,646.94
51964,Reinforced Bulk Storage Container - 3899 lb,Storage,Bulk Storage Container,3097,145.27,231.76
51965,Standard Safety Vests,Safety Equipment,Safety Vests,3096,729.86,936.84
51966,Reinforced Conveyor Roller - 13 pc,Material Handling,Conveyor Roller,3221,284.28,480.73
51967,Extra-Large Hard Hats - M,Safety Equipment,Hard Hats,3054,4.53,6.06
51968,Commercial-Grade Shipping Label Printer,Packaging,Shipping Label Printer,3124,216.79,301.06
51969,Compact Poly Mailer,Packaging,Poly Mailer,3244,59.4,103.18
51970,Reinforced Power Strip - M,Electrical,Power Strip,3032,626.29,1012.96
51971,Safety Goggles - L,Safety Equipment,Safety Goggles,3112,725.04,953.64
51972,Commercial-Grade Trash Receptacle - S,Cleaning & Facility,Trash Receptacle,3033,38.57,63.19
51973,Standard Wire Shelving - 2176 lb,Storage,Wire Shelving,3211,170.3,270.96
51974,Reinforced Respirator Masks - 3843 lb,Safety Equipment,Respirator Masks,3024,304.73,518.51
51975,Heavy-Duty Impact Wrench,Tools,Impact Wrench,3208,79.4,126.35
51976,Industrial Wire Shelving - XL,Storage,Wire Shelving,3055,496.2,857.38
51977,Modular Drawer System - 17 pc,Storage,Modular Drawer System,3041,60.11,86.77
51978,Heavy-Duty Conveyor Roller - 3538 lb,Material Handling,Conveyor Roller,3103,15.34,19.6
51979,Premium Wire Connector Kit - 432 lb,Electrical,Wire Connector Kit,3039,201.47,291.53
51980,Extra-Large Storage Cabinet,Storage,Storage Cabinet,3195,260.16,362.53
51981,Packing Tape - XL,Packaging,Packing Tape,3048,583.23,905.37
51982,Premium Tool Chest,Tools,Tool Chest,3033,322.57,476.37
51983,Commercial-Grade Forklift Attachment - 9 pc,Material Handling,Forklift Attachment,3201,823.47,1134.63
51984,Standard Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3162,578.42,968.9
51985,Reinforced Fall Protection Harness - 5201 lb,Safety Equipment,Fall Protection Harness,3079,128.37,175.87
51986,Reinforced Bulk Storage Container - XL,Storage,Bulk Storage Container,3227,477.29,788.72
51987,Industrial Dock Plate,Material Handling,Dock Plate,3062,312.19,427.05
51988,Stretch Wrap Roll - 6 pc,Packaging,Stretch Wrap Roll,3103,721.62,1092.89
51989,Industrial Respirator Masks,Safety Equipment,Respirator Masks,3203,575.01,862.34
51990,Reinforced Degreaser Concentrate - 48 pc,Cleaning & Facility,Degreaser Concentrate,3061,805.13,1151.53
51991,Reinforced Self-Tapping Screws - 3319 lb,Fasteners,Self-Tapping Screws,3128,791.76,1225.11
51992,Premium Hex Bolt Set,Fasteners,Hex Bolt Set,3005,153.4,213.65
51993,Reinforced Respirator Masks - 34 pc,Safety Equipment,Respirator Masks,3036,160.41,232.52
51994,Reinforced LED Work Light - 2574 lb,Electrical,LED Work Light,3061,157.33,263.8
51995,Industrial Fall Protection Harness,Safety Equipment,Fall Protection Harness,3098,839.25,1160.55
51996,Industrial Modular Drawer System,Storage,Modular Drawer System,3229,497.45,683.45
51997,Heavy-Duty Forklift Attachment - L,Material Handling,Forklift Attachment,3145,611.62,781.6
51998,Multi-Pack Anchor Bolt Kit,Fasteners,Anchor Bolt Kit,3031,455.66,725.93
51999,Standard Microfiber Cloth Pack,Cleaning & Facility,Microfiber Cloth Pack,3023,315.32,480.7
